Word	occurrences
정에 무른	2
정연	2
정원	2
정의	3
정자	2
정장	2
정저지와	2
정적	5
정전	4
정정하다	4
정제	3
정조	3
정지시키다	2
정지의	2
정지하다	3
정직하지 않은	2
정착시키다	2
정착제	2
정찬 시각	2
정찰	3
정찰기	2
정찰병	2
정취	2
정치망	2
정치에 관심이 없는	2
정치적 수완	2
정타의	2
정통	2
정통주의	2
정통하여	2
정화	3
정화제	2
정화준비	2
정화하다	2
정확함	3
정확히	3
젖퉁이	2
제	3
제 2의	2
제1인자	2
제3자	2
제강소	2
제공물	2
제구대	2
제국주의	2
제국주의자	2
제군	2
제기	2
제네바	2
제네바의	2
제단	2
제대	2
제도	4
제도자	2
제독	2
제명	2
제명하다	2
제복	2
제본소	2
제비	2
제사장	2
제식	2
제약	2
제어장치	2
제언	2
제의	2
제일동포	2
제일성	2
제일인자	2
제자리표	2
제재	3
제정	3
제제	2
제주	3
제지	2
제창	3
제청	2
제초제	3
젠장	2
젤라틴판	2
젤라틴화하다	2
젤로	2
조	2
조각	4
조각을 대어 깁다	2
조개무지	2
조계	2
조광기	2
조국	3
조국을 위하여	2
조급	2
조끼	2
조달	2
조달하다	3
조도	2
조동사	2
조력	2
조련사	2
조례	2
조로	2
조류	3
조류학	2
조류학자	2
조르기	2
조르는 사람	2
조리	2
조리가 서지 않음	2
조리하다	3
조면기	2
조명탄	3
조목	2
조문	2
조미	2
조바심하는	2
조바심하며	2
조방사	2
조산	3
조산술	2
조산원	2
조산하다	2
조상	2
조색	2
조선 기사	2
조선기사	2
조성	3
조소	2
조속한	2
조수	2
조어	2
조업	2
조업 단축	2
조용함	2
조용해지다	2
조원	2
조위의	2
조율	2
조이다	2
조작	2
조작하다	2
조잡	2
조장	2
조절된	2
조정	4
조정자	2
조정하다	2
조제하다	3
조종	3
조종장치	2
조종하다	2
조종할 수 있는	2
조짐	2
조차	2
조차지	2
조팝나무류의 관목	2
조합	2
조합하다	2
조해	2
조화	2
조환	2
조회	2
족	3
족적	2
족제비	2
족제비의 일종	2
족집게	2
존데	2
존속	2
졸기	2
졸도	2
졸때기	2
졸렬한	2
졸리는	2
졸림	2
졸음이 오는	2
졸졸 흐르다	2
좀 거친	2
종	2
종 모양의	2
종교개혁	2
종교의	2
종규	2
종려의	2
종루	2
종목	2
종범의	2
종별	2
종신직	2
종이 상자	2
종자	2
종장시세	2
종적	3
종전	2
종창	2
종축	2
종피	2
좋아 보이는	2
좋아!	2
좋아하지 않다	2
좋지도 나쁘지도 않은	2
좌	2
좌골 신경통	2
좌불안석	2
좌선	2
좌약	2
좌절	2
좌측	2
좌측의	2
죄가 없는	2
죄는 것	2
죄다	2
죄상 인부	2
죔	2
주 재판소	2
주간	5
주간지	2
주객	2
주걱턱의	2
주견	2
주고 받다	2
주관	2
주군	2
주권	2
주근깨	2
주기	2
주내의	2
주도	3
주두	2
주라기	2
주랑	2
주력	2
주례	2
주루	3
주름깃	2
주름살 진	2
주름살지다	2
주름상자	2
주름을 잡다	2
주름잡다	2
주름장식	2
주막	2
주머니 모양의	2
주머니 칼	2
주머니의 모양의	2
주먹코	2
주목	2
주문	4
주문품의	2
주물	2
주물공	2
주방장	3
주변 시력의	2
주변에	2
주변지역	2
주병	2
주사	4
주산	2
주서	3
주석	4
주석산염	2
주섬주섬	2
주식매매	2
주신제	2
주연	2
주요 산물	2
주위를 둘러싸는	2
주의	2
주임	2
주입하다	2
주자	2
주장	3
주재	3
주정	2
주제	2
주조하다	2
주종	2
주지	2
주철	2
주촉성	2
주택난	2
주트사람	2
주형	2
주호	2
주화	2
죽	2
죽느냐 사느냐의	2
죽마	2
준남작	2
준비가 되어 있는	2
준비가 된	2
준비금	2
준비기간	2
준비시키다	2
준비의	2
준비하여	2
준수	2
준수하다	2
준엄한	2
준엄함	2
줄	5
줄 있는	2
줄거리	2
줄기의	2
줄무늬가 있는	2
줄사다리	2
줄자	2
줄조르개	2
줄지어 나아가다	2
줏대없는	2
줏대없는 사람	2
중	3
중간 시험	2
중간단계	2
중개업자	2
중개의	2
중경	2
중과부적	2
중국 사람	2
중기	2
중단	2
중단된	2
중도리	2
중독성을 초래치 않는	2
중동 조약 기구	2
중등의	2
중립자	2
중미	2
중백의	2
중복	2
중사	2
중산 계급의	2
중상	2
중생	2
중생대	2
중성	2
중세풍으로 하다	2
중앙 아메리카	2
중역	2
중요 부분	2
중용	2
중위	2
중유	2
중의	2
중이	2
중장기	2
중점	2
중지	2
중지의	2
중천	2
중축	2
중파	2
중편소설	2
중포	2
중항	2
중핵	2
중형	2
중형차	2
중화제	2
중화하다	3
쥐덫	2
쥐어뜯다	2
쥐오줌풀	2
쥠	2
즉결 재판소	2
즉위	2
즐거운 일	2
즐거운 잔치	2
즙이 많은	2
증	2
증가	2
증권 거래소	2
증권 중매인	2
증권거래소	2
증기의	2
증기탕	2
증류물	2
증류소	2
증명	2
증발	2
증손	2
증손녀	2
증식하는	2
증여세	2
증오에 찬	2
증회자	2
지	2
지각	3
지각력 있는	2
지각의	2
지각자	2
지각할 수 있는	2
지게차	2
지게하다	2
지골	2
지구	2
지구 인력	2
지구를 도는	2
지구밖의	2
지나다	2
지난날의	2
지난번의	2
지다	5
지대	2
지덕	2
지도원	2
지도자 없는	2
지동지서	2
지라	2
지렁이	2
지레로 올리다	2
지력	2
지로	2
지뢰	2
지루하게하다	2
지르퉁함	2
지리 멸렬	2
지리학자	2
지면	3
지명	4
지명의	2
지목	3
지문	2
지반	2
지방	2
지방 근성	2
지방 순회 극단	2
지방색	2
지방화하다	2
지배할 수 있는	2
지붕감	2
지붕널	2
지붕을 접을 수 있는	2
지붕이 없는	2
지붕이 있는	2
지빠귀	2
지사	2
지상	3
지상 발사 순항 미사일	2
지상국	2
지상에	2
지서	2
지선	2
지선 도로	2
지성	3
지세	2
지시물	2
지압	2
지역간의	2
지역판	2
지연	3
지우	2
지원	2
지원자	2
지자기	2
지장	2
지적	2
지점	2
지정된	2
지조	3
지주	2
지주 계급	2
지지	2
지지름돌	2
지지의	2
지질	3
지참금	2
지참자	2
지체	2
지쳐서	2
지치게하다	2
지칠 줄 모르는	2
지칠줄 모르는	2
지키지 않는	2
지표	2
지하2층	2
지학	2
지향	2
지향하다	2
지혈기	2
지협	2
지혜의	2
지휘하는	2
지휘하다	2
직	2
직각	2
직각의	2
직경의	2
직관	2
직사	2
직선코스	2
직성	2
직언	2
직업화하다	2
직역	2
직인	2
직장	2
직접의	2
진	4
진공 청소기로 청소하다	2
진기	2
진기록	2
진도	2
진동기	2
진력	2
진부	2
진사	2
진서	2
진수	4
진실성	2
진실이 아닌	2
진실주의	2
진심으로	2
진앙	2
진영	2
진용	3
진원지	2
진을치다	2
진입로	2
진전	2
진절머리나는	2
진정으로	2
진주	2
진주조개	2
진지	2
진탕	2
진품	2
진홍잉꼬	2
진화	2
진흙	2
진흙을 바른	2
질권자	2
질리다	2
질문서	2
질문의	2
질시	2
질화	2
짐배	2
짐짝	2
집괴	2
집단적인	2
집단혼	2
집비둘기의 일종	2
집산주의	2
집수구	2
집시	3
집안이 좋은	2
집적회로	2
집전기	2
집중된	2
집중적인	2
집중한	2
집집마다의	2
집착	3
집착하다	2
집합성	2
징	2
짙게	2
짚	2
짚가리	2
짚다	3
짚의	2
짜기	2
짜넣다	2
짜는 사람	3
짜다	3
짜맞추다	2
짜증나게하다	2
짝을 잘못 짓다	2
짠	2
짬	2
째다	2
쪼개진	2
쪽	3
쪽모이	2
쫓아 버리다	2
쫓아가다	2
쬐다	2
쯧쯧	2
찌그러진	2
찌다	2
찌부러뜨리다	2
찍찍 울다	2
찔레나무	2
찢는 사람	2
찢어 발기다	2
찧다	3
차 대는 곳	2
차가	2
차관	2
차기	2
차는 버릇이 있는 말	2
차는 사람	2
차단봉	2
차대	2
차동 장치	2
차동장치	2
차로 나르다	2
차변	2
차별적인	2
차비	2
차양	2
차용 증서	2
차용어	2
차일	3
차잎	2
차전	2
차지	2
차지인	2
차축	2
차트	2
착색제	2
착색한	2
착석	3
착석하다	2
착수	3
착암기	2
찬성하여	2
찬조	2
찰흙	2
참	3
참게	2
참기 어려운	2
참다	2
참다운	2
참담	2
참사	2
참착	2
참호	3
참호 따위의 돌출부	2
참혹하게	2
참회	2
찻쟁반	2
창가	2
창꼬지	2
창끝	2
창시	2
창안	2
창의	2
창조물	2
찾아 헤매다	2
찾아보다	2
채권자	2
채근하다	2
채색	2
채식	2
채식주의자	2
채용	2
채워넣는것	2
채원	2
채진목	2
채찍질	2
채탄부	2
책 커버	2
책꽃이	2
책력	2
책무	2
책장	2
책하다	2
챙기다	2
처녀임	2
처리자	2
처음부터 끝까지	2
처음의	2
처절	2
처형	2
척	2
척수	2
척추의	2
척측 피정맥의	2
천	2
천계	2
천계의	2
천구의	2
천국의	2
천도	2
천랑성의	2
천명	3
천박	3
천벌	2
천사	2
천사들	2
천사의 계급	2
천수	2
천연	2
천연가스	2
천연그대로의	2
천연의	2
천재	2
천재지변	2
천적	2
천주교	2
천주교회	2
천혜	2
철	4
철가	2
철각의	2
철거하다	2
철공장	2
철금	2
철늦게 피는	2
철도 건널목	2
철도로 수송하다	2
철도선로	2
철도의	2
철도의 기관사	2
철도차량	2
철망	2
철면의	2
철면피의	2
철봉	3
철선	2
철인	2
철제	2
철퇴	2
철판	2
철폐	2
철하기	2
첨	2
첨필	2
첫째	2
청	2
청개구리	2
청녹색	2
청동의	2
청량 음료	2
청력	2
청부인	2
청산	3
청산칼리	2
청산하다	2
청소 작업원	2
청순	2
청어의 일종	2
청원	3
청유	2
청음기	2
청진기	2
청천	2
청천 벽력	2
체	3
체강의	2
체념	2
체외수정	2
체인	3
체재	2
체절	2
체증	2
체질	4
체코슬로바키아	2
체현하다	2
쳐들다	2
초	4
초감각적인	2
초같은	2
초공간	2
초과 이득세	2
초당	3
초대	4
초록	2
초만원	2
초만원의	2
초면	2
초본	2
초상	2
초서	2
초석	2
초야	2
초음파	2
초음파의	2
초의	2
초인	3
초인종	3
초전	2
초조	2
초크	3
초판	2
초판본	2
초하루	2
초학자	3
촉각	2
촉광	2
촉매	2
촉모	2
촉진	2
촉진하다	2
촌장	2
총	2
총경비	2
총공격	2
총기	2
총림	2
총사냥	2
총성	2
총수	3
총애 받는 사람	2
총중량	2
총총	2
총통	3
총포	2
최	3
최고	2
최고 사령관	2
최고 수준	2
최고 재판소	2
최루탄	2
최소 공배수	2
최신 뉴스	2
최전선	2
최종의	2
최종회	2
최하위	2
최하층 사회	2
최후로	2
최후에	2
최후의 것	2
최후의 심판날	2
최후의 심판일	2
최후의 일격	2
추	2
추가물	2
추격	2
추계	2
추구	2
추다	2
추단하다	2
추동	2
추론할 수 있는	2
추문	2
추밀원	2
추상	2
추상화	2
추악	2
추악한	2
추정하다	2
추종	2
추천장	2
추축	2
추한	2
추함	2
추호	2
축 늘어진	2
축대	2
축도	2
축사	3
축성	2
축성하다	2
축차의	2
축첩	2
춘분	2
춘화	2
출가	3
출금	2
출두하다	2
출장	2
출품물	2
출혈	2
충	2
충고자	2
충고하다	2
충동적인	2
충성스러운	2
충신	2
충실	2
충일	2
충적토	2
충전하다	2
충절	3
췌	4
취급	2
취사	2
취하게 하는	2
취하게 하다	3
취하다	2
취함	2
측고법	2
측량	2
측면부	2
측선	2
츤	4
층계	2
층을 이룬	2
치	2
치경	2
치고 받기	2
치고받기	2
치기	2
치뜬	2
치료되지 않은	2
치르다	3
치마 바지	2
치부	3
치사	6
치세	2
치솟다	2
치수	3
치어	2
치어놓고 뺑소니치는	2
치어리더	2
치열	2
치외법권의	2
치우다	2
치우치지 않은	2
치질	2
치켜 깎은 단발	2
치통	2
친구가 되다	2
친불의	2
친불파의 사람	2
친선	2
친절함	2
친하게	2
친하게 사귀다	2
칠기	2
칠레초석	2
칠면조	2
칠면조의 수컷	2
칠하는 솔	2
침	3
침략	2
침략적인	2
침범하다	2
침술	2
침엽수	2
침입기	2
카나리아	2
카나리아 빛	2
카네이션	2
카르투지오회 수도원	2
카리브사람	2
카리브해	2
카메라맨	2
카본지	2
카슈미르 사람	2
카스텔라의 일종	2
카스트	2
카운터블로	2
카카오 기름	2
카톨릭 교회	2
칸델라	2
칸타타	2
칼깃	2
칼라일	2
칼륨	2
칼붙이	2
캐기 좋아하는	2
캐나다 사람	2
캐디	2
캐묻기 좋아하는	2
캐비닛	2
캠프생활	2
캡슐에 든	2
커닝	2
커닝 페이퍼	2
커터	2
커프스 단추	2
커피 열매	2
커피 콩	2
커피점	2
컨디션이 좋은	2
컬	2
컵 받침	2
컷글라스	2
케이슨병	2
케이크	2
케이프	2
케임브리지 대학	2
케트살	2
켄터키 강	2
켜다	4
코감기	2
코듀로이	2
코르셋	2
코르크나무	2
코르크의	2
코를 비벼대다	2
코미디언	2
코사인	2
코알라	2
코의	2
코치하다	2
코카타르	2
코코야자	2
코크스로 만들다	2
코트	2
코팅	2
콕	2
콘덴서	2
콜타르	2
콤바인	2
콤팩트 디스크 플레이어	2
콧소리	2
콩코드	2
콩트	2
쾅	2
쾅하고 떨어지다	2
쾌속의	2
쾌할한	2
쿠미스	2
쿠바	2
쿠페형 자동차	2
쿡	2
퀘이커교도의 교의	2
퀴즈 프로	2
크롤 수영법	2
크루프성의	2
크리스마스 로즈	2
크리스차니아 회전	2
크리켓	2
크림 모양의	2
크림 분리기	2
크산틴	2
큰 굴뚝	2
큰 돛대의 중간 돛대	2
큰 벌이	2
큰 사슴	2
큰 상점	2
큰 소용돌이	2
큰 실수	3
큰 실패	2
큰 잔	2
큰 저택	2
큰 컵	2
큰 회오리 바람	2
큰개자리	2
큰곰자리	2
큰물	2
큰벌이	2
큰소리로 외치는	2
큰소리의	2
큰소리치는	2
큰일 났군	2
큰잔	2
큰조아재비	2
큰짐승	2
큰통	2
큰파도	2
클로즈업	2
키	3
키보드	2
킹	2
타관 사람	2
타기	2
타닌산	2
타다	11
타도	3
타도하다	3
타동사	2
타륜	2
타마기	2
타박상	2
타봉	2
타살	2
타성	2
타수	2
타악기	2
타액	2
타올라	2
타율	2
타이 사람	2
타이르다	2
타일	2
타자	2
타작	2
타전	2
타점	3
타조	2
타지 않는	2
탁도계	2
탁상공론	2
탁송	2
탁하고	2
탄갱부	2
탄력성	2
탄막	2
탄산가스	2
탄성	2
탄약대	2
탈	2
탈구시키다	2
탈모하다	2
탈색하다	2
탈선	2
탈취하다	2
탈환	2
탐	2
탐관오리	2
탐광자	2
탐색	2
탐정	2
탓으로 하다	2
탕	2
탕지의	2
태반	2
태양 순환기	2
태양계 밖의	2
태양년	2
태양등	2
태업	2
태연자약	2
태우다	2
태클	2
태클하다	2
태평	2
태형	3
태환하다	2
택시운전사	2
택일	2
탱커	2
탱크차	2
터	2
터놓지 않는	2
터무니없이 큰	2
터주	2
턱	2
턱이 튀어나온	2
털 부스러기	2
털가시나무	2
털모양의	2
털을 깎다	2
털을 뽑다	2
털이 많은	2
털조장나무의 일종	2
테 없는 모자	2
테니스화	2
테레빈	2
테리어 개의 일종	2
테마	2
테베	2
텔레비전 시청자	2
텔레비전 전화	2
텔레비전 진단	2
텔레비전 카메라	2
텔레프롬프터	2
토굴	2
토인	2
토지 소유	2
토치카	2
토해내다	2
톱밥	2
통	4
통감	2
통격	2
통례의	2
통모	2
통보	2
통보하다	2
통상	2
통상의	2
통성의	2
통신 판매점	2
통신교육	2
통신국	2
통신망	2
통신사	3
통어	2
통음	2
통장이	2
통제수단	2
통조림하다	2
통주 저음	2
통칙	3
통풍	2
통풍공	2
통풍기	2
통풍로	2
통풍의	2
통한	2
통행	3
통행료 징수소	2
통화	2
통화 팽창	2
통화중인	2
퇴	4
퇴각	2
퇴거	2
퇴관	2
퇴보	2
퇴비	2
퇴역군인	2
퇴장	2
퇴장하다	2
퇴직자	2
퇴직한	2
투광 조명등	2
투기	3
투사	3
투석	2
투석기	2
투시도	2
투신	2
투열성의	2
투우	2
투우장	2
투자 수익	2
투자율	2
투창	2
퉁	2
튀김돌	2
튀는	2
튀다	2
튀어 나온	2
트다	2
트랩	2
트레일러	2
트롤망	2
트롬본	2
트집잡다	2
특공대	2
특권 계급	2
특기	3
특대품	2
특매장	2
특명	2
특별 객차	2
특별시험	2
특보	2
특사	2
특전	3
특징적인	2
특효약	2
티크재	2
파격의	2
파다하다	2
파도가 일다	2
파도치는	2
파도치다	2
파도타기	2
파두	2
파라과이 사람	2
파라티푸스	2
파리	2
파리통	2
파마	2
파멸하다	2
파문	2
파선	2
파수막	2
파수병	2
파스텔풍의 색조	2
파이프	2
파인애플	2
파자마	2
파자마 파티	2
파장	2
파충류의	2
파치	2
파키스탄 사람	2
파키스탄의	2
파트로네	2
파흥	2
판	4
판결을 내리다	2
판결하다	3
판단력	2
판단을 내리다	2
판돈	2
판례집	2
판서	2
판석	2
판의	2
판장	2
팔	2
팔걸이의자	2
팔레트	2
팔자	2
팔푼이	2
팜플렛	2
팥빛의	2
패	3
패다	2
패션 디자이너	2
패총	2
팬	2
팬지	2
팸플릿	2
팽	2
팽이	2
팽창시키다	2
팽팽한	2
퍄	2
퍼내다	2
퍼뜨리는 사람	2
퍼뜩	2
퍼레이드	2
퍼붓다	2
퍼싱	2
펄라이트	2
펄럭임	2
펄럭펄럭 넘기다	2
페니스	2
페니키아의	2
페달식 보트	2
페로실리콘	2
페르세폴리스	2
페어플레이	2
페트	2
페티코트	2
펜	2
펜싱	2
펜토바르비탈	2
펜팔	2
펜화	2
펠라스기족	2
펠트펜	2
편	4
편견없는	2
편광기	2
편두통	3
편들기	2
편리하게	2
편리함	2
편모	2
편성	2
편익	2
편자	2
편자공	2
편재	2
편집광	2
편집실	2
편취하다	2
편파	2
편편	2
편평한	2
편한	2
펼쳐진	2
평	2
평균시키다	2
평면의	2
평면적인	2
평문	2
평민의	2
평생의	2
평선원	2
평안	2
평일의	2
평정	3
평정하다	2
평지	2
평체인	2
평행선	2
평형 장치	2
평형시키다	2
평형추	2
평화로운	2
평화적인	2
평화주의자	2
폐	4
폐경기	2
폐기	2
폐마	2
폐병의	2
폐색	3
폐색부	2
폐색선	2
폐위	2
폐의	2
폐인	2
폐점	2
폐지	2
폐지의	2
폐지할 수 있는	2
폐풍	2
폐하다	3
폐활량	2
폐활량계	2
폐회로	2
포교	2
포기	2
포낭 형성	2
포대	3
포도 재배	2
포도나무	2
포도당	3
포도밭	2
포도재배법	2
포도주 양조학	2
포막	2
포만	2
포복절도할	2
포복하다	2
포술	2
포스겐	2
포식	2
포위자	2
포유	2
포의	2
포자낭	2
포자엽	2
포자체	2
포장	2
포장기	2
포장재료	2
포장하다	2
포졸	2
포진	2
포켓용의	2
포트 와인	2
포포	2
포함	2
포합	2
포합적인	2
포화	2
포환	2
폭민	2
폭민 정치	2
폭발물	2
폭언	2
폭음	2
폭주	2
폰듀	2
폴	2
폴리네시아 사람	2
폴리네시아의	2
폴리앤서스	2
폴립	2
푄	2
표 찍는 가위	2
표류	2
표류자	2
표류하다	2
표리가 있는	2
표면적	2
표면적인	2
표백	3
표백제	2
표백하는 사람	2
표시도수	2
표시하다	2
표장	2
표저	2
표제	2
표지	2
표창	2
표창장	2
표창하다	2
푸란	2
푸른돌	2
푼돈	2
풀	3
풀기	2
풀리다	2
풀림	2
풀밭	2
풀베는 기계	2
풀베는 사람	2
풀숲	2
풀어놓다	2
풀의	2
품행 불량	2
풍매의	2
풍미를 곁들이다	2
풍신자석	2
풍작	2
풍조	3
풍향수	2
프라이	2
프랑스 화가	2
프랑스어를 하는	2
프런트	2
프레임 안테나	2
프로	2
프로 권투 선수	2
프로세르피나	2
프로세스 치즈	2
프로이	2
프로이르	2
프로이야	2
프로이트설	2
프롤라민	2
프롤레타리아	2
프롤레타리아트	2
프리가	2
프리그	2
프리미엄	2
프릿화하다	2
플라스틱 유리	2
플랑드르인	2
플래시	2
플로리다의	2
플루토의	2
플루트	2
피각질의	2
피겨스케이트	2
피난	3
피난소	2
피내의	2
피로하게 하다	2
피로한	2
피뢰침	2
피복	2
피블즈	2
피서하다	2
피스톤	2
피신탁인	2
피아니스트	2
피지	2
피질의	2
피추방자	2
피켈	2
피크닉	2
피하의	2
피한지	2
핀족의	2
필	2
필기자	2
필라멘트	2
필법	2
필사	2
필사적	2
필연성	2
필요조건	3
핑퐁	2
하게 하다	2
하계	2
하고 싶어하다	2
하곡	2
하관	2
하구	2
하기	4
하나	2
하느님의 부르심	2
하늘빛	2
하늘이 주신	2
하다	2
하단	2
하등	2
하례	2
하복부	2
하사	2
하상	3
하소	2
하수관	2
하여	2
하으이자	2
하제	2
하지	2
하천학	2
하층	3
하층토	2
하키	2
하프 연주자	2
하하!	2
하향	2
학	2
학구	2
학부	2
학사	2
학생증	2
학우	3
학우회	2
학위를 받다	2
학제적인	2
한	3
한 떼	3
한 벌	3
한 장	2
한걸음	2
한국화	2
한기	2
한모금	2
한방	2
한방울	2
한사리	2
한수	3
한제	2
한조	2
한촌	2
한통속	2
할 것이다	2
할 목적으로	2
할 수 있는	2
할 수 있다	2
할복	2
할수 없는	2
할수 없음	2
할퀴다	2
핥음	2
함	4
함수	2
함수초	2
함입시키다	2
함입하다	2
함정이 있는	2
함함한	2
합격한	2
합계이 되다	2
합당	2
합류하는	2
합명회사	2
합병	2
합생	2
합성고무	2
합성세제	2
합의	2
합자	2
합착	2
합창대원	2
합창하다	2
합체	2
합체하다	2
합판	2
핫도그	2
항	3
항공기 승무원	2
항공대	2
항공사	2
항공수송	2
항공의학	2
항구 도시	2
항균성의	2
항독소	2
항변	2
항아리 손님	2
항적	2
항정	2
항정선	2
항해자	2
항해하다	2
해	3
해 없는	2
해군공창	2
해군기지	2
해나가다	2
해도	2
해독	3
해독하다	2
해로	2
해롭게	2
해리	3
해몽가	2
해바라기	2
해산	4
해산의	2
해삼	2
해상	4
해상력	2
해석	2
해석상의	2
해석적인	2
해시계	2
해안선	2
해약하다	2
해어지다	2
해열의	2
해외로	2
해우	2
해운업	2
해적선	2
해조	4
해치우다	2
핵도시	2
핵반응	2
핵분열	3
핵사	2
핵연료	2
핵우산	2
핵질	2
핵폭탄	2
핸드볼	2
핸디캡	2
햇닭	2
햇무리	2
행글라이더	2
행락객	2
행사	2
행세	2
행장	2
행정	2
향당심	2
향석	2
향수를 뿌리다	2
향시	2
향연	2
향을 피우다	2
향응	2
향응하다	2
향정신제	2
허구	2
허덕이다	3
허드렛일꾼	2
허례	2
허리가 가는	2
허리치기	2
허물	2
허물없는	2
허보	2
허심탄회	2
허울만의	2
허풍떠는	2
헌책방	2
헐	2
헐다	2
헐떡거리는	2
헐떡이다	2
헐한	2
험준한	2
헛수고	2
헤브루식의	2
헤아려 알다	2
헤아리다	3
헤아릴수 없음	2
헤치며 나아가다	2
헬리포트	2
혀모양의	2
혀짤배기 소리	2
혁명론자	2
혁신적인	2
현가	2
현관의 홀	2
현금 자동 지급기	2
현란함	2
현상	4
현세적인	2
현실 도피의	2
현재 시제	2
현직	2
현찰	2
현충일	2
현학	2
혈병	2
혈석	2
혈안	2
혈액형	2
혈통이 좋은	2
협	2
협동조합	2
협만	2
협박	2
협의	2
협조	2
협조하다	2
형사	2
형사부	2
형사상의	2
형세 관망	2
형식적으로	2
형식화하다	2
형씨	2
형적	2
형태 심리학	2
호	5
호기	6
호도	2
호도애	2
호리병박	2
호박	2
호버크라프트	2
호별의	2
호부	3
호사	2
호색문학	2
호색한	2
호소	3
호안	2
호안석	2
호연	2
호연지기	2
호위자	2
호자덩굴	2
호재	2
호저	2
호전	2
호조	2
호조의	2
호주	2
호차	2
호출하다	2
호칭	2
혼	4
혼돈	2
혼선	2
혼성 합창	2
혼성화	2
혼수	2
혼수상태	3
혼신	3
혼잡한	2
혼잣말하다	2
혼전	2
혼탁	2
혼합기	2
혼합하는 사람	2
홀	2
홀수	2
홀짝홀짝 마시다	2
홈	2
홉	2
홉 덩굴	2
홍등가	2
홍방울새의 일종	2
홍소	2
홍예틀	2
홍오리	2
홍적층	2
홍조	3
홍진	2
화가	2
화가 난	2
화감청	2
화공	2
화구	2
화근	2
화냄	2
화단	2
화물실	2
화법	2
화보	2
화사	2
화살촉	2
화상	4
화서	2
화선	2
화성	2
화술	2
화음	2
화장용의 장작더미	2
화장하다	2
화주	3
화차	2
화탁	2
화포	4
화피	2
화학제품	2
화합	2
화합한	2
화현	2
확고한	2
확대기	2
확대한	2
확성 장치	2
확신	2
확신시키다	2
확신하여	2
확실하게	2
확증되지 않은	2
환	3
환각을 일으키는	2
환경 예술	2
환경 파괴	2
환금 작물	2
환기	2
환기하다	2
환대	2
환대하다	2
환락가	2
환부	2
환상교차로	2
환상의	2
환성	3
환속시키다	2
환시	2
환심을 사다	2
환영	2
환원	2
환원시키다	2
환원하다	2
환월	2
환절	2
활기가 없는	2
활기띠게하다	2
활기띠다	2
활기를 되찾게하다	2
활기에 찬	2
활달	2
활딱	3
활보	2
활보하다	2
활수	3
활약하다	3
활유법	2
활유어	2
활판 인쇄	2
활황	2
황금	2
황달	2
황달의	2
황어	2
황열병	2
황옥	2
황천	2
황토	2
황해	2
황화	4
회	3
회귀하는	2
회귀하다	2
회람의	2
회록색	2
회보	3
회복	2
회복실	2
회복하다	2
회사법	2
회상록	2
회선	3
회선상의	2
회송하다	2
회심	2
회유	2
회의	3
회의적인	2
회장석	2
회전	2
회전 불꽃	2
회전 숫돌	2
회전 시소	2
회전대	2
회전로	2
회전의 뜻	2
회전자	2
회전통	2
회전하다	3
회중석	2
회청색	2
회충	2
회통	2
획	2
횡격막의	2
효력	2
효성스러운	2
후갑판	2
후광	2
후궁	2
후대	2
후두	2
후두부	2
후류	2
후림새	2
후생	3
후원	2
후원하다	2
후음	2
후장총	2
후조	2
후진	3
후진하다	2
후춧가루병	2
훈련교관	2
훈련시키다	2
훈장	2
훈증소	2
훌쩍이다	2
훔쳐봄	2
훔친물건	2
훔침	2
훼손	2
휘갑치다	2
휘게하다	2
휘그당원	2
휘다	2
휘록암	2
휘몰아침	2
휘발유	2
휘발유 소비가 적은 자동차	2
휘어지다	2
휘어진	2
휘장	2
휘젓기	2
휘청거리다	2
휘청휘청하는	2
휩쓸어넣다	2
휴대식기	2
휴대용 확성기	2
휴식시간	2
휴업하다	2
휴일을 즐기는 사람	2
휴회하다	2
휼	2
흉내내기	2
흉부	2
흉선	2
흉성	2
흉하게 하다	2
흉한	2
흐리게하다	2
흐리다	2
흐트러지다	2
흑내장	2
흑막	2
흑맥주	2
흑색소 침착증	2
흑요석	2
흑인 여자	2
흑인 영가	2
흑평	2
흔들리게 하다	2
흔듦	2
흔적이 없는	2
흔하지 않은	2
흘게늦은	2
흘긋	2
흠 있는 물건	2
흠뻑 젖은	2
흠을 잡다	2
흠이 없는	2
흠이 있는	2
흠잡을 데 없는	2
흡각	2
흡인	2
흡착성의	2
흥	2
흥겨워하다	2
흥겹게	2
흥미를 가진	2
흥미없는	2
흥분하기 쉬운	2
흥을 깨뜨리는 사람	2
흩뿌리다	2
희롱거리다	2
희망봉	3
희박하게 하다	2
희박한	4
희번덕거리는	2
희비극	2
흰 포도주의 일종	2
흰개미	2
흰독말풀	2
흰털발제비	2
히스테리의 발작	2
히포콘드리증	2
히포콘드리증의	2
힌두교	2
힘 없는	2
힘들지 않는	2
힘에 부치는	2
